Loc_name,Status,Score,Match_type,Match_addr,Addr_type,City,Postal,Country,Distance,X,Y,idm,year,rank_1,company_na,address,address2,city_1,zip,industry,foundingye,revenue,employees,growth,high,county,state_name,county_nam,state_code,cbsa,metro,full_name,FID_2,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
USA.PointAddress,M,100,A,"500 E Pratt St, Baltimore, Maryland, 21202",PointAddress,Baltimore,21202,USA,0,-76.608183,39.286748,20091638,2009,1639,Metastorm,500 E. Pratt St.,Suite 1250,Baltimore,21202,Software,1996,74893791,320,1.959,1,24510,MD,Baltimore city,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",338,24,510,40100,24510040100,401,Census Tract 401,G5020,S,1191051,1430,39.2902247,-76.6145813
USA.PointAddress,M,100,A,"500 E Pratt St, Baltimore, Maryland, 21202",PointAddress,Baltimore,21202,USA,0,-76.608183,39.286748,20152091,2015,2091,Planit,500 E. Pratt Street,Suite 1000,Baltimore,21202,Advertising & Marketing,1994,17785000,78,1.8802,1,24510,MD,Baltimore city,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",338,24,510,40100,24510040100,401,Census Tract 401,G5020,S,1191051,1430,39.2902247,-76.6145813
USA.PointAddress,M,100,A,"8291 Patuxent Range Rd, Jessup, Maryland, 20794",PointAddress,Jessup,20794,USA,0,-76.798657,39.148246,20100872,2010,870,Ambient Bamboo Floors,8291 Patuxent Range Road, ,Jessup,20794,Construction,2005,2836960,12,3.46,1,24027,MD,Howard County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",340,24,27,606901,24027606901,6069.01,Census Tract 6069.01,G5020,S,14618685,37496,39.1514751,-76.7947026
USA.PointAddress,M,100,A,"10620 Guilford Rd, Jessup, Maryland, 20794",PointAddress,Jessup,20794,USA,0,-76.802997,39.134605,20132578,2013,2580,ClearEdge IT Solutions,"10620 Guilford Road, Suite 200", ,Jessup,20794,Government Services,2002,16677748,66,1.3679,1,24027,MD,Howard County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",340,24,27,606901,24027606901,6069.01,Census Tract 6069.01,G5020,S,14618685,37496,39.1514751,-76.7947026
USA.PointAddress,M,100,A,"10810 Guilford Rd, Annapolis Junction, Maryland, 20701",PointAddress,Annapolis Junction,20701,USA,0,-76.796546,39.131655,20080127,2008,127,"Earth Resources Technology, Inc.",10810 Guilford Rd.,Suite 105,Annapolis Junction,20701,Government Services,1996,24863045,285,16.5679,1,24027,MD,Howard County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",340,24,27,606901,24027606901,6069.01,Census Tract 6069.01,G5020,S,14618685,37496,39.1514751,-76.7947026
USA.PointAddress,M,100,A,"10810 Guilford Rd, Annapolis Junction, Maryland, 20701",PointAddress,Annapolis Junction,20701,USA,0,-76.796546,39.131655,20100663,2010,661,ERT,"10810 Guilford Rd., Suite 105", ,Annapolis Junction,20701,Government Services,1996,49456000,342,4.603,1,24027,MD,Howard County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",340,24,27,606901,24027606901,6069.01,Census Tract 6069.01,G5020,S,14618685,37496,39.1514751,-76.7947026
USA.PointAddress,M,100,A,"10907 Guilford Rd, Annapolis Junction, Maryland, 20701",PointAddress,Annapolis Junction,20701,USA,0,-76.794608,39.130626,20132870,2013,2872,Mazzuca Contracting,10907 Guilford Road,Suite A,Annapolis Junction,20701,Construction,2001,33649316,35,1.1913,1,24027,MD,Howard County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",340,24,27,606901,24027606901,6069.01,Census Tract 6069.01,G5020,S,14618685,37496,39.1514751,-76.7947026
USA.PointAddress,M,100,A,"10907 Guilford Rd, Annapolis Junction, Maryland, 20701",PointAddress,Annapolis Junction,20701,USA,0,-76.794608,39.130626,20143511,2014,3511,NTC Mazzuca Contracting,10907 Guilford Road,Suite A,Annapolis Junction,20701,Real Estate,2001,37039801,34,0.9379,1,24027,MD,Howard County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",340,24,27,606901,24027606901,6069.01,Census Tract 6069.01,G5020,S,14618685,37496,39.1514751,-76.7947026
USA.StreetAddress,M,100,A,"101 Log Canoe Cir, Stevensville, Maryland, 21666",StreetAddress,Stevensville,21666,USA,0,-76.318579,38.985514,20102005,2010,2003,FedConcepts,101 Log Canoe Circle, ,Stevensville,21666,Government Services,2000,10537035,59,1.332,1,24035,MD,Queen Anne's County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",400,24,35,810800,24035810800,8108,Census Tract 8108,G5020,S,18807265,9621848,38.999354,-76.2995616
USA.StreetAddress,M,100,A,"146 Log Canoe Cir, Stevensville, Maryland, 21666",StreetAddress,Stevensville,21666,USA,0,-76.320216,38.986542,20133764,2013,3765,Miltec UV,146 Log Canoe Circle, ,Stevensville,21666,Manufacturing,1989,11795202,59,0.7699,1,24035,MD,Queen Anne's County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",400,24,35,810800,24035810800,8108,Census Tract 8108,G5020,S,18807265,9621848,38.999354,-76.2995616
USA.StreetAddress,M,100,A,"1745 Jarrettsville Rd, Jarrettsville, Maryland, 21084",StreetAddress,Jarrettsville,21084,USA,0,-76.475437,39.605324,20102709,2010,2707,Jack's Small Engine & Generator Service,1745 Jarrettsville rd, ,jarrettsville,21084,Retail,1997,9711423,36,0.849,1,24025,MD,Harford County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",402,24,25,304202,24025304202,3042.02,Census Tract 3042.02,G5020,S,49234309,94064,39.5971858,-76.4593368
USA.StreetAddress,M,100,A,"10045 Red Run Blvd, Owings Mills, Maryland, 21117",StreetAddress,Owings Mills,21117,USA,0,-76.779083,39.400349,20151717,2015,1717,Scepter Technologies,10045 Red Run Blvd,Suite 150,Owings Mills,21117,IT Services,2006,13544343,138,2.364,1,24005,MD,Baltimore County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",436,24,5,402603,24005402603,4026.03,Census Tract 4026.03,G5020,S,6058585,35561,39.3851197,-76.7703009
USA.PointAddress,M,99.93,A,"8890 McDonogh Rd, Owings Mills, Maryland, 21117",PointAddress,Owings Mills,21117,USA,0,-76.785412,39.389888,20153180,2015,3180,Westminster American Insurance Company,"8890 McDonogh Road, Suite 310", ,Owings Mils,21117,Insurance,0,15133867,11,1.0723,1,24005,MD,Baltimore County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",436,24,5,402603,24005402603,4026.03,Census Tract 4026.03,G5020,S,6058585,35561,39.3851197,-76.7703009
USA.PointAddress,M,100,A,"12226 Long Green Pike, Glen Arm, Maryland, 21057",PointAddress,Glen Arm,21057,USA,0,-76.491943,39.459124,20083511,2008,3506,Enabling Technologies,12226 Long Green Pike, ,Glen Arm,21057,IT Services,1992,8102000,38,0.9364,1,24005,MD,Baltimore County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",439,24,5,411202,24005411202,4112.02,Census Tract 4112.02,G5020,S,33514308,1121758,39.4487491,-76.5124737
USA.PointAddress,M,100,A,"1302 Rising Ridge Rd, Mt Airy, Maryland, 21771",PointAddress,Mt Airy,21771,USA,0,-77.172082,39.366698,20101579,2010,1577,PCI Commercial Contracting,"1302 Rising Ridge Rd., #9", ,Mt. Airy,21771,Construction,1989,4602368,45,1.825,1,24013,MD,Carroll County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",455,24,21,752001,24021752001,7520.01,Census Tract 7520.01,G5020,S,13401359,14729,39.3816577,-77.1772797
USA.PointAddress,M,100,A,"1302 Rising Ridge Rd, Mt Airy, Maryland, 21771",PointAddress,Mt Airy,21771,USA,0,-77.172082,39.366698,20091267,2009,1268,Rollins Construction,"1302 Rising Ridge Rd., #9",N/A,Mt. Airy,21771,Construction,1989,25910163,45,2.506,1,24013,MD,Carroll County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",455,24,21,752001,24021752001,7520.01,Census Tract 7520.01,G5020,S,13401359,14729,39.3816577,-77.1772797
USA.PointAddress,M,100,A,"20 Liberty St, Westminster, Maryland, 21157",PointAddress,Westminster,21157,USA,0,-76.997273,39.574373,20101842,2010,1840,The Barbour Group,20 Liberty St, ,Westminster,21157,Insurance,2003,3964559,5,1.485,1,24013,MD,Carroll County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",461,24,13,507702,24013507702,5077.02,Census Tract 5077.02,G5020,S,13802631,64725,39.5515591,-77.0263815
USA.StreetAddress,M,95.37,A,"8015 Corporate Dr, Nottingham, Maryland, 21236",StreetAddress,Nottingham,21236,USA,0,-76.469853,39.367498,20101889,2010,1887,Atlantic Remodeling,8015 Corporate Drive, ,Baltimore,21236,Construction,2000,7915215,120,1.439,1,24005,MD,Baltimore County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",470,24,5,440600,24005440600,4406,Census Tract 4406,G5020,S,6130274,14443,39.3714528,-76.4818923
USA.PointAddress,M,96.16,A,"7923 Honeygo Blvd, Nottingham, Maryland, 21236",PointAddress,Nottingham,21236,USA,0,-76.472149,39.372744,20140743,2014,743,HostVentures.com,7923 Honeygo Blvd.,Suite 212,White Marsh,21236,IT Services,2002,12548324,58,6.1253,1,24005,MD,Baltimore County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",470,24,5,440600,24005440600,4406,Census Tract 4406,G5020,S,6130274,14443,39.3714528,-76.4818923
USA.StreetAddress,M,95.68,A,"8989 Yellow Brick Rd, Rosedale, Maryland, 21237",StreetAddress,Rosedale,21237,USA,0,-76.47481,39.342684,20153936,2015,3936,True Citrus,8989 Yellow Brick Road, ,Baltimore,21237,Food & Beverage,2003,15129599,28,0.7525,1,24005,MD,Baltimore County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",472,24,5,451200,24005451200,4512,Census Tract 4512,G5020,S,5036177,2805,39.3371528,-76.4698689
USA.StreetAddress,M,100,A,"9015 Maier Rd, Laurel, Maryland, 20723",StreetAddress,Laurel,20723,USA,0,-76.823615,39.11947,20080377,2008,377,HUNT Consulting,9015 B Maier Rd, ,Laurel,20723,Energy,1999,7019469,31,7.9971,1,24027,MD,Howard County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",505,24,27,606904,24027606904,6069.04,Census Tract 6069.04,G5020,S,2302908,5798,39.1215959,-76.8308664
USA.StreetAddress,M,100,A,"9045 Maier Rd, Laurel, Maryland, 20723",StreetAddress,Laurel,20723,USA,0,-76.824341,39.119884,20081684,2008,1680,TyrrellTech,9045A Maier Road, ,Laurel,20723,Business Products & Services,1997,4796997,14,2.2412,1,24027,MD,Howard County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",505,24,27,606904,24027606904,6069.04,Census Tract 6069.04,G5020,S,2302908,5798,39.1215959,-76.8308664
USA.Postal,M,100,A,"21222, Dundalk, Maryland",Postal,Dundalk,21222,USA,0,-76.52261,39.262801,20132649,2013,2651,Three Dog Logistics,PO Box 21805, ,Baltimore,21222,Logistics & Transportation,2004,14726291,10,1.324,1,24005,MD,Baltimore County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",520,24,5,420900,24005420900,4209,Census Tract 4209,G5020,S,1034832,0,39.2626709,-76.5219015
USA.PointAddress,M,100,A,"2400 Longstone Ln, Marriottsville, Maryland, 21104",PointAddress,Marriottsville,21104,USA,0,-76.896778,39.308946,20111324,2011,1325,Enterprise Solutions Realized,2400 Longstone Lane,Suite 203,Marriottsville,21104,IT Services,2004,5628402,28,2.1745,1,24027,MD,Howard County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",528,24,27,603001,24027603001,6030.01,Census Tract 6030.01,G5020,S,24728935,57708,39.3279761,-76.8942412
USA.StreetAddress,M,90.92,A,"2205 Warwick Way, Marriottsville, Maryland, 21104",StreetAddress,Marriottsville,21104,USA,0,-76.894608,39.308007,20131770,2013,1772,Sales Focus,2205 Warwick Lane,Suite 320,Marriottsville,21104,Business Products & Services,1998,8571931,185,2.168,1,24027,MD,Howard County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",528,24,27,603001,24027603001,6030.01,Census Tract 6030.01,G5020,S,24728935,57708,39.3279761,-76.8942412
USA.StreetAddress,M,92.08,A,"8955 Henkels Ln, Annapolis Junction, Maryland, 20701",StreetAddress,Annapolis Junction,20701,USA,0,-76.792988,39.125218,20130140,2013,140,Astrum Solar,8955 Henkels Lane,Suite 508,Annapolis Junction,21224,Energy,2007,41036109,200,26.6522,1,24510,MD,Baltimore city,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",530,24,27,606905,24027606905,6069.05,Census Tract 6069.05,G5020,S,9163201,114167,39.1372261,-76.8231905
USA.PointAddress,M,100,A,"10010 Junction Dr, Annapolis Junction, Maryland, 20701",PointAddress,Annapolis Junction,20701,USA,0,-76.798398,39.124343,20120966,2012,966,Axom Technologies,10010 Junction Drive, ,Annapolis Junction,20701,Government Services,2004,14135307,74,3.33,1,24027,MD,Howard County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",530,24,27,606905,24027606905,6069.05,Census Tract 6069.05,G5020,S,9163201,114167,39.1372261,-76.8231905
USA.PointAddress,M,100,A,"10010 Junction Dr, Annapolis Junction, Maryland, 20701",PointAddress,Annapolis Junction,20701,USA,0,-76.798398,39.124343,20112176,2011,2176,Tanager,"10010 Junction Drive, S120N", ,Annapolis Junction,20701,IT Services,1996,16556040,108,1.147505,1,24027,MD,Howard County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",530,24,27,606905,24027606905,6069.05,Census Tract 6069.05,G5020,S,9163201,114167,39.1372261,-76.8231905
USA.StreetAddress,M,100,A,"425 Williams Ct, Middle River, Maryland, 21220",StreetAddress,Middle River,21220,USA,0,-76.407793,39.362684,20153363,2015,3363,Social Solutions Global,425 Williams Court,Suite 100,Middle River,21220,Software,2000,24543842,176,0.9838,1,24005,MD,Baltimore County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",542,24,5,451701,24005451701,4517.01,Census Tract 4517.01,G5020,S,16162743,280463,39.3526374,-76.4210352
USA.StreetAddress,M,100,A,"10529 Old Court Rd, Woodstock, Maryland, 21163",StreetAddress,Woodstock,21163,USA,0,-76.849529,39.343395,20101655,2010,1653,IMC Consulting,10529 Old Court Road, ,Woodstock,21163,Government Services,2001,7611546,14,1.72,1,24027,MD,Howard County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",559,24,5,402202,24005402202,4022.02,Census Tract 4022.02,G5020,S,20636668,252189,39.3270958,-76.8184186
USA.StreetAddress,M,100,A,"101 John St, Westminster, Maryland, 21157",StreetAddress,Westminster,21157,USA,0,-76.993167,39.579587,20140903,2014,903,Arocon Roofing and Construction,101 R John St,Suite R,Westminster,21157,Construction,2008,9949700,50,4.9554,1,24013,MD,Carroll County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",588,24,13,507601,24013507601,5076.01,Census Tract 5076.01,G5020,S,24329211,187365,39.612989,-76.9799846
USA.PointAddress,M,100,A,"2901 Dede Rd, Finksburg, Maryland, 21048",PointAddress,Finksburg,21048,USA,0,-76.882097,39.495751,20083416,2008,3410,Phillips Way,2901 Dede Road,Suite A,Finksburg,21048,Construction,1993,43000000,80,0.9763,1,24013,MD,Carroll County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",606,24,13,504100,24013504100,5041,Census Tract 5041,G5020,S,37225195,318022,39.5322347,-76.8964892
USA.StreetAddress,M,100,A,"5397 Enterprise St, Sykesville, Maryland, 21784",StreetAddress,Sykesville,21784,USA,0,-76.999084,39.427326,20152042,2015,2042,Absolute Perfection,5397 Enterprise St, ,Sykesville,21784,Business Products & Services,2001,2153677,18,1.9305,1,24013,MD,Carroll County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",607,24,13,514100,24013514100,5141,Census Tract 5141,G5020,S,31693500,58767,39.4453298,-76.9943458
USA.PointAddress,M,100,A,"655 Tanglewood Dr, Eldersburg, Maryland, 21784",PointAddress,Eldersburg,21784,USA,0,-76.973625,39.421038,20102335,2010,2333,Advantage Engineering & IT Solutions,655 Tanglewood Drive, ,Eldersburg,21784,Government Services,2004,5577000,28,1.078,1,24013,MD,Carroll County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",607,24,13,514100,24013514100,5141,Census Tract 5141,G5020,S,31693500,58767,39.4453298,-76.9943458
USA.PointAddress,M,100,A,"1514 Jabez Run, Millersville, Maryland, 21108",PointAddress,Millersville,21108,USA,0,-76.632001,39.074304,20081433,2008,1429,"BGC - BUILDERGURU CONTRACTING, INC.",1514 JABEZ RUN,SUITE 101,Millersville,21108,Construction,2003,12308091,14,2.6355,1,24003,MD,Anne Arundel County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",612,24,3,740800,24003740800,7408,Census Tract 7408,G5020,S,20370909,25677,39.0607461,-76.6598596
USA.PointAddress,M,100,A,"1514 Jabez Run, Millersville, Maryland, 21108",PointAddress,Millersville,21108,USA,0,-76.632001,39.074304,20093038,2009,3039,BuilderGuru Contracting,1514 JABEZ RUN,SUITE 101,Millersville,21108,Construction,2003,8357011,15,0.9,1,24003,MD,Anne Arundel County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",612,24,3,740800,24003740800,7408,Census Tract 7408,G5020,S,20370909,25677,39.0607461,-76.6598596
USA.StreetAddress,M,100,A,"190 Admiral Cochrane Dr, Annapolis, Maryland, 21401",StreetAddress,Annapolis,21401,USA,0,-76.548965,38.971911,20102577,2010,2575,Annapolis Micro Systems,190 Admiral Cochrane Drive, ,Annapolis,21401,Computer Hardware,1982,18846905,55,0.915,1,24003,MD,Anne Arundel County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",613,24,3,702402,24003702402,7024.02,Census Tract 7024.02,G5020,S,12297434,1106723,38.9765291,-76.5659981
USA.PointAddress,M,100,A,"2200 Somerville Rd, Annapolis, Maryland, 21401",PointAddress,Annapolis,21401,USA,0,-76.539317,38.983016,20143859,2014,3859,Federal Staffing Resources,2200 Somerville Road,Suite 300,Annapolis,21401,Government Services,2004,28680400,347,0.7995,1,24003,MD,Anne Arundel County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",613,24,3,702402,24003702402,7024.02,Census Tract 7024.02,G5020,S,12297434,1106723,38.9765291,-76.5659981
USA.PointAddress,M,100,A,"2200 Somerville Rd, Annapolis, Maryland, 21401",PointAddress,Annapolis,21401,USA,0,-76.539317,38.983016,20141459,2014,1459,Immersion Consulting,2200 Somerville Rd,Suite 100,Annapolis,21401,Government Services,2004,16016879,56,2.933,1,24003,MD,Anne Arundel County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",613,24,3,702402,24003702402,7024.02,Census Tract 7024.02,G5020,S,12297434,1106723,38.9765291,-76.5659981
USA.PointAddress,M,100,A,"201 Defense Hwy, Annapolis, Maryland, 21401",PointAddress,Annapolis,21401,USA,0,-76.567358,38.986853,20102691,2010,2689,NMR Consulting,201 Defense Highway, ,Annapolis,21401,Government Services,1997,16634703,100,0.857,1,24003,MD,Anne Arundel County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",613,24,3,702402,24003702402,7024.02,Census Tract 7024.02,G5020,S,12297434,1106723,38.9765291,-76.5659981
USA.PointAddress,M,100,A,"130 Lubrano Dr, Annapolis, Maryland, 21401",PointAddress,Annapolis,21401,USA,0,-76.552307,38.987738,20102565,2010,2563,The Squires Group,130 Lubrano Drive, ,Annapolis,21401,IT Services,1994,26539498,143,0.922,1,24003,MD,Anne Arundel County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",613,24,3,702402,24003702402,7024.02,Census Tract 7024.02,G5020,S,12297434,1106723,38.9765291,-76.5659981
USA.PointAddress,M,100,A,"197 Defense Hwy, Annapolis, Maryland, 21401",PointAddress,Annapolis,21401,USA,0,-76.562879,38.986503,20101977,2010,1975,USGC,197 Defense Highway, ,Annapolis,21401,Government Services,1999,2829718,55,1.358,1,24003,MD,Anne Arundel County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",613,24,3,702402,24003702402,7024.02,Census Tract 7024.02,G5020,S,12297434,1106723,38.9765291,-76.5659981
USA.PointAddress,M,100,A,"3760 Tanglewood Ln, Davidsonville, Maryland, 21035",PointAddress,Davidsonville,21035,USA,0,-76.658999,38.907017,20092288,2009,2289,Newport Partners,3760 Tanglewood Lane,N/A,Davidsonville,21035,Engineering,2002,2170194,6,1.353,1,24003,MD,Anne Arundel County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",617,24,3,701300,24003701300,7013,Census Tract 7013,G5020,S,101098448,0,38.8895132,-76.6408656
USA.StreetAddress,M,100,A,"485 Ritchie Hwy, Severna Park, Maryland, 21146",StreetAddress,Severna Park,21146,USA,0,-76.549333,39.081569,20111070,2011,1070,The Imagine Companies,485 Ritchie Highway, ,Severna Park,21146,Business Products & Services,0,2060000,8,2.814815,1,24003,MD,Anne Arundel County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",618,24,3,731203,24003731203,7312.03,Census Tract 7312.03,G5020,S,8157742,561139,39.1000975,-76.5476869
USA.PointAddress,M,100,A,"53 Old Solomons Island Rd, Annapolis, Maryland, 21401",PointAddress,Annapolis,21401,USA,0,-76.535928,38.9793,20152637,2015,2637,Mavenspire,"53 Old Solomons Island Road Suite H Annapolis, MD 21401", ,Annapolis,21401,IT Services,1999,6885480,20,1.3963,1,24003,MD,Anne Arundel County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",621,24,3,706500,24003706500,7065,Census Tract 7065,G5020,S,2867878,54878,38.9744714,-76.5187837
USA.StreetAddress,M,100,A,"1 Park Pl, Annapolis, Maryland, 21401",StreetAddress,Annapolis,21401,USA,0,-76.503521,38.976404,20122341,2012,2341,Towne Park,1 Park Place,Suite 200,Annapolis,21401,Human Resources,1988,156700000,6700,1.067,1,24003,MD,Anne Arundel County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",621,24,3,706500,24003706500,7065,Census Tract 7065,G5020,S,2867878,54878,38.9744714,-76.5187837
USA.StreetAddress,M,100,A,"275 West St, Annapolis, Maryland, 21401",StreetAddress,Annapolis,21401,USA,0,-76.502951,38.976418,20110164,2011,165,Zenoss,275 West Street,Suite 204,Annapolis,21401,Software,0,8433256,62,17.89483,1,24003,MD,Anne Arundel County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",621,24,3,706500,24003706500,7065,Census Tract 7065,G5020,S,2867878,54878,38.9744714,-76.5187837
USA.StreetAddress,M,100,A,"1131 Benfield Blvd, Millersville, Maryland, 21108",StreetAddress,Millersville,21108,USA,0,-76.632661,39.094342,20141130,2014,1130,CFM Engineering,1131 Benfield Blvd.,Suite J,Millersville,21108,Construction,2002,22386739,43,3.9005,1,24003,MD,Anne Arundel County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",622,24,3,741000,24003741000,7410,Census Tract 7410,G5020,S,16713864,0,39.0964542,-76.6531894
USA.PointAddress,M,100,A,"303 Najoles Rd, Millersville, Maryland, 21108",PointAddress,Millersville,21108,USA,0,-76.627497,39.08737,20112275,2011,2275,OpalStaff,303 Najoles Road, ,Millersville,21108,Human Resources,0,6930989.8,10,1.073362,1,24003,MD,Anne Arundel County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",622,24,3,741000,24003741000,7410,Census Tract 7410,G5020,S,16713864,0,39.0964542,-76.6531894
USA.PointAddress,M,100,A,"2431 Solomons Island Rd, Annapolis, Maryland, 21401",PointAddress,Annapolis,21401,USA,0,-76.540133,38.976635,20091983,2009,1984,Netcordia,2431 Solomons Island Road,N/A,Annapolis,21401,Software,2000,9706661,63,1.612,1,24003,MD,Anne Arundel County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",624,24,3,702500,24003702500,7025,Census Tract 7025,G5020,S,7347539,2848979,38.96222,-76.5264133
USA.PointAddress,M,100,A,"2701 Technology Dr, Annapolis Junction, Maryland, 20701",PointAddress,Annapolis Junction,20701,USA,0,-76.775944,39.121025,20152329,2015,2329,BRIDGES Consulting,2701 Technology Drive,Suite 210,Annapolis Junction,20701,Government Services,2000,35413803,109,1.6511,1,24027,MD,Howard County,24,12580,"Baltimore-Towson, MD Metropolitan Statistical Area","Baltimore-Towson, MD",625,24,3,740102,24003740102,7401.02,Census Tract 7401.02,G5020,S,18508532,0,39.1497533,-76.7508054
